name,best_affinity,all_affinities
"5-(1-methylcyclopropyl)-1,3-diazinane-2,4,6-t",-6.019,"[-6.019, -4.139, -4.01, -3.93, -3.9, 0.0, 1.0, 10.0, 16.0]"
N-tert-butyl-2-phenylpropanamide,-5.978,"[-5.978, -5.971, -5.912, -5.827, -4.585, 0.0, 1.0, 10.0, 16.0]"
"5,5-diethyl-1-pentyl-1,3-diazinane-2,4,6-trio",-5.976,"[-5.976, -5.842, -5.781, -5.7, -5.654, 0.0, 1.0, 10.0, 16.0]"
3-(4-fluorophenyl)-3-piperidin-4-ylpiperidine,-5.972,"[-5.972, -5.463, -5.437, -4.858, -4.736, 0.0, 1.0, 10.0, 16.0]"
"5-(2-methylpropyl)-1,3-diazinane-2,4,6-trione",-5.967,"[-5.967, -5.469, -4.923, -4.72, -4.362, 0.0, 1.0, 10.0, 16.0]"
"3-benzyl-3-phenylpyrrolidine-2,5-dione",-5.961,"[-5.961, -4.874, -4.743, -4.022, -3.818, 0.0, 1.0, 10.0, 16.0]"
"1-(1-phenylpropan-2-yl)-5,5-bis(prop-2-enyl)-",-5.948,"[-5.948, -5.429, -5.301, -5.168, -4.207, 0.0, 1.0, 10.0, 16.0]"
N-[2-(4-fluorophenyl)acetyl]pentanamide,-5.944,"[-5.944, -5.903, -5.85, -5.8, -5.637, 0.0, 1.0, 10.0, 16.0]"
"3-(4-propan-2-ylphenyl)pyrrolidine-2,5-dione",-5.921,"[-5.921, -5.467, -5.347, -4.921, -4.536, 0.0, 1.0, 10.0, 16.0]"
"spiro[2,3-dihydro-1H-naphthalene-4,3'-piperid",-5.914,"[-5.914, -5.886, -4.487, -4.156, -3.893, 0.0, 1.0, 10.0, 16.0]"
"(3R)-3-(2,6-difluoro-4-propan-2-ylphenyl)pipe",-5.907,"[-5.907, -2.54, -2.513, -2.199, -1.802, 0.0, 1.0, 10.0, 16.0]"
"5,5-diethyl-1-(2-phenylethyl)-1,3-diazinane-2",-5.892,"[-5.892, -5.598, -5.379, -5.032, -4.719, 0.0, 1.0, 10.0, 16.0]"
2-ethyl-2-phenyl-4-piperidin-1-ylbutanamide,-5.856,"[-5.856, -5.292, -4.911, -4.836, -4.719, 0.0, 1.0, 10.0, 16.0]"
1-acetyl-N-methyl-4-phenylpiperidine-4-carbox,-5.839,"[-5.839, -4.938, -4.76, -4.72, -4.647, 0.0, 1.0, 10.0, 16.0]"
"1-[2-(diethylamino)ethyl]-5-ethyl-5-phenyl-1,",-5.833,"[-5.833, -4.813, -3.979, -3.881, -3.774, 0.0, 1.0, 10.0, 16.0]"
"5-benzhydryl-1,3-diazinane-2,4,6-trione",-5.797,"[-5.797, -5.051, -4.784, -4.468, -4.459, 0.0, 1.0, 10.0, 16.0]"
"5,5-diphenyl-2-sulfanylidene-1,3-diazinane-4,",-5.79,"[-5.79, -4.324, -3.857, -3.762, -3.639, 0.0, 1.0, 10.0, 16.0]"
"5-benzyl-5-(3-methylbut-2-enyl)-1,3-diazinane",-5.79,"[-5.79, -5.531, -5.401, -5.076, -5.014, 0.0, 1.0, 10.0, 16.0]"
"5-(4-methylphenyl)-1,3-diazinane-2,4,6-trione",-5.773,"[-5.773, -5.716, -4.81, -4.69, -4.169, 0.0, 1.0, 10.0, 16.0]"
"4-(2-fluorophenyl)-4-methyl-2,6-dioxopiperidi",-5.762,"[-5.762, -1.858, -1.717, -1.225, 0.0, 0.052, 1.0, 10.0, 16.0]"
"1,3-diacetyl-5-ethyl-5-phenyl-1,3-diazinane-4",-5.732,"[-5.732, -2.55, -1.751, -1.634, 0.0, 1.0, 10.0, 11.54, 16.0]"
"4-methyl-2,6-dioxo-4-phenylpiperidine-3,5-dic",-5.713,"[-5.713, -2.531, -1.916, -1.91, -1.792, 0.0, 1.0, 10.0, 16.0]"
"1,3-bis(bromomethyl)-5-ethyl-5-phenyl-1,3-dia",-5.692,"[-5.692, -4.556, -3.858, -3.203, -2.023, 0.0, 1.0, 10.0, 16.0]"
"5-ethyl-5-phenyl-1-prop-2-enyl-1,3-diazinane-",-5.667,"[-5.667, -4.887, -4.792, -3.745, -3.532, 0.0, 1.0, 10.0, 16.0]"
"5-(1,2-diphenylethyl)-1,3-diazinane-2,4,6-tri",-5.657,"[-5.657, -5.489, -5.028, -3.477, -3.235, 0.0, 1.0, 10.0, 16.0]"
"(3R,5R)-3-[3-fluoro-5-(trifluoromethyl)phenyl",-5.606,"[-5.606, -4.489, -4.082, -1.92, -1.903, 0.0, 1.0, 10.0, 16.0]"
(2S)-N-tert-butyl-2-(difluoromethyl)-2-phenyl,-5.59,"[-5.59, -5.476, -5.425, -5.043, 0.0, 1.0, 10.0, 16.0]"
"5-ethyl-5-phenyl-1,3-thiazinane-2,4-dione",-5.547,"[-5.547, -4.958, -4.512, -4.366, -3.991, 0.0, 1.0, 10.0, 16.0]"
"5-benzyl-5-(8,9-difluorononyl)-1,3-diazinane-",-5.545,"[-5.545, -5.246, -4.881, -4.714, -3.953, 0.0, 1.0, 10.0, 16.0]"
"3-(4-fluoro-2-methylphenyl)piperidine-2,6-dio",-5.53,"[-5.53, -4.984, -4.746, -3.701, -3.659, 0.0, 1.0, 10.0, 16.0]"
1-amino-3-ethyl-3-(4-fluorophenyl)piperidine-,-5.502,"[-5.502, -5.046, -4.482, -3.956, -3.662, 0.0, 1.0, 10.0, 16.0]"
"5,5-diphenyl-1,3-diazinane-2,4-dione",-5.476,"[-5.476, -4.794, -4.404, -4.143, -3.99, 0.0, 1.0, 10.0, 16.0]"
"5,5-diphenyl-1,3-diazinane-2,4,6-trione",-5.475,"[-5.475, -4.759, -4.389, -4.072, -3.973, 0.0, 1.0, 10.0, 16.0]"
"3-ethyl-3-phenyl-1-prop-2-enylpiperidine-2,6-",-5.457,"[-5.457, -5.293, -5.127, -4.251, -3.909, 0.0, 1.0, 10.0, 16.0]"
"1',3'-dimethyl-6-methylidenespiro[1,2,7,8a-te",-5.456,"[-5.456, -4.214, -3.622, -3.553, -3.024, 0.0, 1.0, 10.0, 16.0]"
"4-(2-fluorophenyl)-2,6-dioxopiperidine-3,5-di",-5.431,"[-5.431, -3.855, -2.995, -2.972, -2.735, 0.0, 1.0, 10.0, 16.0]"
"(3S)-3-(2,6-difluoro-4-propan-2-ylphenyl)pipe",-5.398,"[-5.398, -2.796, -1.634, -1.562, 0.0, 1.0, 10.0, 16.0, 16.19]"
"3-(3-fluoro-4-propan-2-ylphenyl)piperidine-2,",-5.396,"[-5.396, -3.458, -3.311, -2.358, -1.798, 0.0, 1.0, 10.0, 16.0]"
"3,5-diphenylpiperidine-2,6-dione",-5.376,"[-5.376, -3.963, -3.675, -3.493, 0.0, 1.0, 10.0, 16.0, 30.82]"
"4-[4-(2,6-dioxopiperidin-3-yl)-3,5-difluoroph",-5.375,"[-5.375, -5.184, -4.725, -4.548, -4.525, 0.0, 1.0, 10.0, 16.0]"
"1,3-dimethyl-5-(3-methyl-2-methylidenebut-3-e",-5.375,"[-5.375, -4.853, -4.837, -4.016, -3.989, 0.0, 1.0, 10.0, 16.0]"
"2,6-dioxo-4-phenylpiperidine-3-carbonitrile",-5.307,"[-5.307, -4.391, -4.102, -3.571, -3.257, 0.0, 1.0, 10.0, 16.0]"
"N-[2-(4-fluorophenyl)acetyl]-2,2-dimethylprop",-5.292,"[-5.292, -5.183, -4.524, -2.183, 0.0, 1.0, 7.444, 10.0, 16.0]"
"5-ethyl-5-phenyl-2-sulfanylidene-1,3-diazinan",-5.29,"[-5.29, -4.087, -4.08, -3.89, -3.421, 0.0, 1.0, 10.0, 16.0]"
N-[2-(4-fluorophenyl)acetyl]-2-methylpropanam,-5.28,"[-5.28, -5.184, -3.827, -2.979, 0.0, 1.0, 10.0, 16.0]"
4-phenylpiperidin-2-one,-5.247,"[-5.247, -4.787, -4.482, -0.306, 0.0, 0.017, 1.0, 10.0, 16.0]"
"2-ethyl-2-phenylthiomorpholine-3,5-dione",-5.24,"[-5.24, -5.227, -4.029, -2.165, -1.071, 0.0, 1.0, 10.0, 16.0]"
"1-(2-phenylethyl)-5,5-bis(prop-2-enyl)-1,3-di",-5.204,"[-5.204, -4.001, -3.651, -3.15, -3.129, 0.0, 1.0, 10.0, 16.0]"
"1,5-dimethyl-5-(3-methylbut-2-enyl)-1,3-diazi",-5.184,"[-5.184, -5.11, -4.688, -4.649, -4.559, 0.0, 1.0, 10.0, 16.0]"
"5-benzyl-5-ethyl-1-methyl-2-sulfanylidene-1,3",-5.142,"[-5.142, -4.984, -4.539, -4.362, -4.117, 0.0, 1.0, 10.0, 16.0]"
"4-(4-fluorophenyl)piperidine-2,6-dione",-5.139,"[-5.139, -4.072, -3.904, -3.612, -3.163, 0.0, 1.0, 10.0, 16.0]"
"2-amino-5-ethyl-4,6-dioxo-5-phenylpyrimidine-",-5.116,"[-5.116, -4.711, -4.165, -3.336, -3.276, 0.0, 1.0, 10.0, 16.0]"
1-(2-methylpropanoyl)-4-phenylpiperidine-4-ca,-5.093,"[-5.093, -3.865, -2.98, -2.954, -2.856, 0.0, 1.0, 10.0, 16.0]"
3-[2-(diethylamino)ethyl]-3-phenylpiperidine-,-5.074,"[-5.074, -4.835, -4.308, -4.204, -4.194, 0.0, 1.0, 10.0, 16.0]"
"5-phenyl-5-(piperidin-2-ylmethyl)-1,3-diazina",-5.048,"[-5.048, -4.721, -4.48, -4.137, -3.633, 0.0, 1.0, 10.0, 16.0]"
"5-ethyl-5-(4-methylphenyl)-1,3-diazinane-2,4,",-5.022,"[-5.022, -4.778, -4.322, -4.29, -4.09, 0.0, 1.0, 10.0, 16.0]"
"4-(3-fluorophenyl)piperidine-2,6-dione",-4.978,"[-4.978, -4.493, -4.16, -4.115, -3.849, 0.0, 1.0, 10.0, 16.0]"
"3,3-diphenylpiperidin-2-one",-4.959,"[-4.959, -4.331, -3.986, -3.64, -3.393, 0.0, 1.0, 10.0, 16.0]"
"5-ethyl-5-(4-methylphenyl)-1,3-diazinane-4,6-",-4.957,"[-4.957, -4.713, -4.267, -4.257, -3.369, 0.0, 1.0, 10.0, 16.0]"
"5,5-dibenzyl-1,3-diazinane-2,4,6-trione",-4.936,"[-4.936, -3.642, -2.27, -1.71, -1.63, 0.0, 1.0, 10.0, 16.0]"
"5-bromo-3-ethyl-3-phenylpiperidine-2,6-dione",-4.92,"[-4.92, -4.566, -4.209, -4.135, -4.132, 0.0, 1.0, 10.0, 16.0]"
"1-(bromomethyl)-5-ethyl-3-methyl-5-phenyl-1,3",-4.911,"[-4.911, -4.497, -4.317, -3.369, -2.97, 0.0, 1.0, 10.0, 16.0]"
"5-(4-methyl-3-oxo-1-phenylpentyl)-1,3-diazina",-4.879,"[-4.879, -4.576, -4.003, -3.699, -2.718, 0.0, 1.0, 10.0, 16.0]"
"5-hexyl-5-phenyl-1,3-diazinane-2,4,6-trione",-4.845,"[-4.845, -4.82, -4.733, -4.682, -3.882, 0.0, 1.0, 10.0, 16.0]"
"5-benzyl-5-fluoro-1,3-diazinane-2,4,6-trione",-4.827,"[-4.827, -4.653, -4.298, -3.506, 0.0, 1.0, 10.0, 16.0, 28.49]"
"5-benzyl-5-nonyl-1,3-diazinane-2,4,6-trione",-4.777,"[-4.777, -3.887, -3.475, -2.731, -2.646, 0.0, 1.0, 10.0, 16.0]"
"5-ethyl-5-(4-methylphenyl)-2-sulfanylidene-1,",-4.769,"[-4.769, -4.268, -3.951, -3.455, -2.704, 0.0, 1.0, 10.0, 16.0]"
"5-ethyl-5-naphthalen-1-yl-1,3-diazinane-2,4,6",-4.732,"[-4.732, -3.134, -3.12, -2.96, -2.954, 0.0, 1.0, 10.0, 16.0]"
"1-benzoyl-5-ethyl-5-phenyl-1,3-diazinane-2,4,",-4.72,"[-4.72, -3.959, 0.0, 1.0, 1.311, 1.433, 1.551, 10.0, 16.0]"
"3-ethyl-4-phenylpyrrole-2,5-dione",-4.641,"[-4.641, -3.7, -3.257, -2.034, 0.0, 1.0, 10.0, 16.0, 66.4]"
"5-[(3-methylphenyl)methyl]-1,3-diazinane-2,4,",-4.631,"[-4.631, -4.561, -4.466, -2.767, -1.997, 0.0, 1.0, 10.0, 16.0]"
"1,3,5-triethyl-5-phenyl-1,3-diazinane-2,4,6-t",-4.611,"[-4.611, -4.259, -4.246, -4.221, -3.239, 0.0, 1.0, 10.0, 16.0]"
"5-phenyl-5-(2-piperidin-1-ylethyl)-1,3-diazin",-4.586,"[-4.586, -3.872, -3.817, -3.485, -3.235, 0.0, 1.0, 10.0, 16.0]"
"5-(4-iodophenyl)-5-prop-2-enyl-1,3-diazinane-",-4.535,"[-4.535, -3.915, -3.829, -3.494, -3.477, 0.0, 1.0, 10.0, 16.0]"
"5-ethyl-5-phenyl-1-(piperidin-1-ylmethyl)-1,3",-4.507,"[-4.507, -3.749, -3.742, -3.452, -3.384, 0.0, 1.0, 10.0, 16.0]"
"7a-methyl-7-phenyl-3aH-isoindole-1,3-dione",-4.456,"[-4.456, -3.825, -1.015, 0.0, 0.854, 1.0, 1.127, 10.0, 16.0]"
3-(4-propan-2-ylphenyl)piperidin-2-one,-4.446,"[-4.446, -4.113, -4.038, -3.666, -3.609, 0.0, 1.0, 10.0, 16.0]"
"4-(4-fluorophenyl)-4-methyl-2,6-dioxopiperidi",-4.445,"[-4.445, -2.452, -1.936, -1.115, -1.052, 0.0, 1.0, 10.0, 16.0]"
"5-ethyl-5-phenyl-1,3-bis(prop-2-enyl)-1,3-dia",-4.439,"[-4.439, -3.563, -2.99, -1.501, -1.481, 0.0, 1.0, 10.0, 16.0]"
"1,3-dichloro-5-ethyl-5-phenyl-1,3-diazinane-2",-4.42,"[-4.42, -4.398, -4.299, -4.126, 0.0, 1.0, 1.691, 10.0, 16.0]"
"3,3-dimethyl-4-phenylpyrrolidine-2,5-dione",-4.292,"[-4.292, -4.211, -4.006, -3.96, -3.675, 0.0, 1.0, 10.0, 16.0]"
"5-benzyl-5-(8-methylnonyl)-1,3-diazinane-2,4,",-4.179,"[-4.179, -3.803, -3.34, -3.123, -2.958, 0.0, 1.0, 10.0, 16.0]"
"4-(4-methylphenyl)-2,6-dioxopiperidine-3,5-di",-4.169,"[-4.169, -4.042, -2.48, -1.949, -1.819, 0.0, 1.0, 10.0, 16.0]"
"8-fluoro-10b-methyl-1,2,4,6-tetrahydrobenzo[f",-3.964,"[-3.964, -3.618, -3.396, -3.278, -2.801, 0.0, 1.0, 10.0, 16.0]"
"5-ethyl-1,3-bis(methoxymethyl)-5-phenyl-1,3-d",-3.963,"[-3.963, -3.723, -2.905, -2.819, -2.252, 0.0, 1.0, 10.0, 16.0]"
3-benzyl-3-methylpiperidin-2-one,-3.866,"[-3.866, -3.648, -3.272, -2.55, -2.495, 0.0, 1.0, 10.0, 16.0]"
"4-methyl-2,6-dioxo-4-[3-(trifluoromethyl)phen",-3.804,"[-3.804, -3.387, -2.535, -1.791, -0.778, 0.0, 1.0, 10.0, 16.0]"
"[5-ethyl-2,4,6-trioxo-5-phenyl-3-(propanoylox",-3.802,"[-3.802, -1.598, -1.569, -1.473, -1.438, 0.0, 1.0, 10.0, 16.0]"
5-ethyl-1-(methoxymethyl)-3-methyl-5-phenyl-1,-3.621,"[-3.621, -3.104, -3.037, -2.874, -2.715, 0.0, 1.0, 10.0, 16.0]"
"5-ethyl-1,3-bis(methylsulfanylmethyl)-5-pheny",-3.578,"[-3.578, -2.946, -1.897, -1.882, -1.583, 0.0, 1.0, 10.0, 16.0]"
2-methyl-2-phenyl-1-piperazin-1-ylpropan-1-on,-3.577,"[-3.577, -3.556, -3.445, -2.782, 0.0, 1.0, 1.284, 10.0, 16.0]"
"(3R)-3-[4-[(E)-2-ethoxyethenyl]-2,6-difluorop",-3.537,"[-3.537, -2.586, -2.409, -1.195, -0.597, 0.0, 1.0, 10.0, 16.0]"
"1-(butoxymethyl)-5-ethyl-5-phenyl-1,3-diazina",-3.43,"[-3.43, -3.168, -2.529, -2.455, -1.778, 0.0, 1.0, 10.0, 16.0]"
"(3S)-3-[4-[(E)-2-ethoxyethenyl]-2,6-difluorop",-3.418,"[-3.418, -2.461, -2.118, -1.215, -0.283, 0.0, 1.0, 10.0, 16.0]"
"1,3-bis(ethoxymethyl)-5-ethyl-5-phenyl-1,3-di",-3.354,"[-3.354, -2.14, -1.982, -1.425, -1.225, 0.0, 1.0, 10.0, 16.0]"
"3-[(4-phenylphenyl)methyl]piperidine-2,6-dion",-3.353,"[-3.353, -2.146, -2.035, -1.621, 0.0, 1.0, 10.0, 16.0, 32.91]"
"1-(butoxymethyl)-5-ethyl-3-methyl-5-phenyl-1,",-3.338,"[-3.338, -1.231, 0.0, 1.0, 2.355, 4.345, 6.604, 10.0, 16.0]"
"1,3-bis(butoxymethyl)-5-ethyl-5-phenyl-1,3-di",-3.269,"[-3.269, -0.8, -0.681, 0.0, 0.063, 0.179, 1.0, 10.0, 16.0]"
"5-ethyl-1-methyl-5-phenyl-3-prop-2-enyl-1,3-d",-3.225,"[-3.225, -2.895, -1.84, -1.798, -0.877, 0.0, 1.0, 10.0, 16.0]"
"5-ethyl-5-(4-phenylphenyl)-1,3-diazinane-2,4,",-2.947,"[-2.947, -2.097, -0.033, 0.0, 0.248, 1.0, 1.473, 10.0, 16.0]"
"5-ethyl-5-[(4-trimethylsilylphenyl)methyl]-1,",-2.819,"[-2.819, -1.319, -0.704, -0.344, 0.0, 1.0, 1.25, 10.0, 16.0]"
"2-methyl-4-phenyl-2,7,9-triazaspiro[4.5]decan",-2.8,"[-2.8, -1.932, -0.838, -0.295, 0.0, 1.0, 10.0, 16.0]"
"4-(4-fluorophenyl)-2,6-dioxopiperidine-3-carb",-2.778,"[-2.778, -2.734, -2.449, -0.925, -0.914, 0.0, 1.0, 10.0, 16.0]"
"4-(4-fluorophenyl)-2,6-dioxopiperidine-3,5-di",-2.759,"[-2.759, -2.725, -2.467, -0.927, -0.792, 0.0, 1.0, 10.0, 16.0]"
"5-(2-fluorophenyl)-4-methyl-3H-pyridine-2,6-d",-2.336,"[-2.336, -1.85, -1.727, -0.511, -0.506, 0.0, 1.0, 10.0, 16.0]"
1-(2-bromo-2-ethylbutanoyl)-5-ethyl-5-phenyl-,-2.25,"[-2.25, -1.368, -1.293, 0.0, 1.0, 1.282, 5.899, 10.0, 16.0]"
"3,4-diphenylpiperidine-2,6-dione",-2.126,"[-2.126, -0.433, 0.0, 0.43, 1.0, 1.281, 1.492, 10.0, 16.0]"
"5,5-di(cyclohexa-2,4-dien-1-yl)-1,3-dimethyl-",-2.084,"[-2.084, -1.61, -1.179, 0.0, 0.685, 1.0, 1.201, 10.0, 16.0]"
"1,3-dimethoxy-5,5-diphenyl-1,3-diazinane-2,4,",-1.483,"[-1.483, -0.945, -0.413, 0.0, 0.092, 0.438, 1.0, 10.0, 16.0]"
"1-(dimethoxymethyl)-5,5-diphenyl-1,3-diazinan",-1.427,"[-1.427, 0.0, 1.0, 1.22, 1.3, 1.397, 2.46, 10.0, 16.0]"
"4-(2-methylphenyl)-2,6-dioxopiperidine-3,5-di",-1.316,"[-1.316, -0.524, 0.0, 1.0, 1.366, 1.472, 2.282, 10.0, 16.0]"
"(1S,5S)-1-methyl-5-[4-(trifluoromethyl)phenyl",-1.221,"[-1.221, -0.667, 0.0, 1.0, 5.216, 6.251, 7.06, 10.0, 16.0]"
"5,5-dibenzyl-1,3-dimethyl-1,3-diazinane-2,4,6",-1.17,"[-1.17, -0.847, -0.708, -0.514, -0.316, 0.0, 1.0, 10.0, 16.0]"
"(2,4,6-trioxo-5-phenyl-5-propyl-1,3-diazinan-",-0.661,"[-0.661, -0.521, -0.363, -0.157, 0.0, 0.906, 1.0, 10.0, 16.0]"
3-phenyl-3-[1-[(E)-3-phenylprop-2-enyl]piperi,0.0,"[0.0, 1.0, 7.653, 9.058, 9.605, 9.892, 9.959, 10.0, 16.0]"
"1,3-bis(methoxymethyl)-5,5-diphenyl-1,3-diazi",0.0,"[0.0, 1.0, 1.251, 3.109, 3.142, 3.426, 5.287, 10.0, 16.0]"
"5-hexyl-5-(4-phenylphenyl)-1,3-diazinane-2,4,",0.0,"[0.0, 0.632, 1.0, 1.327, 2.153, 2.408, 3.544, 10.0, 16.0]"
"spiro[2,3-dihydronaphthalene-4,3'-piperidine]",0.0,"[0.0, 0.041, 0.287, 0.437, 1.0, 1.775, 10.0, 16.0, 21.43]"
1-methyl-5-[4-(trifluoromethyl)phenyl]-3-azab,0.0,"[0.0, 0.383, 1.0, 4.772, 4.85, 6.869, 8.114, 10.0, 16.0]"
3-[(4-trimethylsilylphenyl)methyl]piperidine-,0.0,"[0.0, 0.163, 0.226, 0.477, 0.739, 1.0, 10.0, 16.0, 26.77]"
"5-hexyl-5-(4-phenylphenyl)-2-sulfanylidene-1,",0.0,"[0.0, 1.0, 3.239, 3.354, 4.284, 4.71, 7.911, 10.0, 16.0]"
