name,best_affinity,source
"2-(difluoromethyl)naphthalene-1,4-dione",-6.288,glutarimide
"2-(butylamino)-3-methylnaphthalene-1,4-dione",-6.288,glutarimide
"1-methyl-3-(3-methylbut-2-enylamino)piperidine-2,6",-6.287,glutarimide
PRILOCAINE,-6.284,fda_leftover
Pantothenic_Acid,-6.283,screening_master_results.csv
"3-(2-fluoro-4-methylphenyl)-3-methylpiperidine-2,6",-6.283,glutarimide
"2-aminonaphthalene-1,4-dione",-6.28,glutarimide
BUPROPION,-6.277,fda_leftover
TETRACAINE,-6.276,fda_leftover
"(5-ethyl-2,6-dioxo-5-phenylpiperidin-3-yl) th",-6.272,pathc_v2
MIDODRINE,-6.272,fda_leftover
"2-ethylisoindole-1,3-dione",-6.271,glutarimide
ZALCITABINE,-6.27,docking_batch_results.csv
"5-(4-bromophenyl)-5-ethyl-1,3-diazinane-2,4,6",-6.27,pathc_v2
"3-[3-ethenyl-4-[(Z)-2-(methylamino)ethenyl]-2,5-di",-6.269,glutarimide
THIOPENTAL,-6.268,screening_master_results.csv
"1-butyl-3-phenylpiperidine-2,6-dione",-6.267,pathc_v2
"2-[2-(2,5-difluorophenyl)phenyl]acetamide",-6.264,glutarimide
"(3S)-3-methyl-3-(4-methylphenyl)piperidine-2,6-dio",-6.262,glutarimide
ESMOLOL,-6.261,fda_leftover
"5-(3-phenylprop-2-enyl)-1,3-diazinane-2,4,6-t",-6.259,pathc_v2
"3-[[2-(2-fluorophenyl)-2-methylpropanoyl]amino]-2,",-6.253,glutarimide
"2-(5-bromopentyl)isoindole-1,3-dione",-6.252,glutarimide
3-aminoinden-1-one,-6.251,glutarimide
"2-(benzylamino)naphthalene-1,4-dione",-6.251,glutarimide
RILUZOLE,-6.25,screening_master_results.csv
"5-phenyl-2-sulfanylidene-1,3-diazinane-4,6-di",-6.25,pathc_v2
"2-(4-methylpentylamino)naphthalene-1,4-dione",-6.248,glutarimide
"1-methyl-3-(2-methylidenebutylamino)piperidine-2,6",-6.245,glutarimide
"3-(4-aminophenyl)-3-methylpiperidine-2,6-dion",-6.243,pathc_v2
"5-benzyl-5-(8,8,8-trifluorooctyl)-1,3-diazina",-6.242,pathc_v2
PROPRANOLOL,-6.239,screening_master_results.csv
LINDANE,-6.238,docking_batch_results.csv
"3-methyl-4-phenylpyrrolidine-2,5-dione",-6.235,pathc_v2
"N-(2,6-dioxopiperidin-3-yl)-N-ethyl-2-methylideneb",-6.234,glutarimide
ISOSORBIDE MONONITRATE,-6.232,screening_master_results.csv
L-Tyrosine,-6.23,screening_master_results.csv
"N-(2,6-dioxopiperidin-3-yl)-N-ethylacetamide",-6.229,glutarimide
"1-(2,2-dimethylpropyl)-5,5-diethyl-1,3-diazin",-6.229,pathc_v2
"2,6-dioxo-4-[3-(trifluoromethyl)phenyl]piperidine-",-6.229,glutarimide
"(3R)-3-[2,6-difluoro-4-(3-oxocyclobutyl)phenyl]pip",-6.228,glutarimide
"4-(2-fluoro-5-methylphenyl)piperidine-2,6-dione",-6.227,glutarimide
"3-methyl-4-(3,4,5-trifluorophenyl)piperidine-2,6-d",-6.227,glutarimide
MOXONIDINE,-6.227,docking_batch_results.csv
"(4S,10bR)-4-propan-2-yl-7-(trifluoromethyl)-2,3,4,",-6.226,glutarimide
2-[2-(2-hydroxyethylamino)ethylamino]naphthalene-1,-6.225,glutarimide
"3-(4-fluorophenyl)-5,5,6,6-tetramethylpiperid",-6.223,pathc_v2
ACIPIMOX,-6.223,docking_batch_results.csv
QUINETHAZONE,-6.222,screening_master_results.csv
"2-(propylamino)naphthalene-1,4-dione",-6.221,glutarimide
"tert-butyl 2-(1,3-dioxoisoindol-2-yl)acetate",-6.219,glutarimide
PIRFENIDONE,-6.217,docking_batch_results.csv
LIDOCAINE,-6.212,fda_leftover
"(2S)-N-tert-butyl-3,3-difluoro-2-methyl-2-phe",-6.209,pathc_v2
EDARAVONE,-6.209,screening_master_results.csv
3-[methyl-(1-methyl-5-oxopyrrolidin-3-yl)amino]pip,-6.207,glutarimide
Fenbufen,-6.207,screening_master_results.csv
"2-(nonylamino)naphthalene-1,4-dione",-6.206,glutarimide
CARGLUMIC ACID,-6.203,fda_leftover
"5-(4-bromophenyl)-5-prop-2-enyl-1,3-diazinane",-6.201,pathc_v2
"3-[4-[(1Z)-buta-1,3-dienyl]-3-methyl-5-oxo-2H-pyrr",-6.2,glutarimide
PANTOTHENIC ACID,-6.2,fda_leftover
STAVUDINE,-6.198,docking_batch_results.csv
"4-(benzylamino)naphthalene-1,2-dione",-6.197,glutarimide
2-[3-(5-aminopentylamino)propylamino]naphthalene-1,-6.196,glutarimide
ETHOSUXIMIDE,-6.196,screening_master_results.csv
"3-(4-fluorophenyl)piperidine-2,6-dione",-6.194,glutarimide
"propyl 2-(1,3-dioxoisoindol-2-yl)acetate",-6.193,glutarimide
"5-[(E)-prop-1-enyl]-5-propyl-1,3-diazinane-2,",-6.183,pathc_v2
"3-[3-[(1Z)-buta-1,3-dienyl]-4-ethenyl-2,5-dioxopyr",-6.182,glutarimide
"2-(3-aminopropyl)-3-methylnaphthalene-1,4-dione",-6.182,glutarimide
"5-amino-2-methylisoindole-1,3-dione",-6.182,glutarimide
"N-(2,6-dioxopiperidin-1-yl)-2-phenylacetamide",-6.181,pathc_v2
2-amino-1-(4-phenylphenyl)ethanone,-6.179,glutarimide
Hydrochlorothiazide,-6.178,screening_master_results.csv
"5-benzyl-5-octyl-1,3-diazinane-2,4,6-trione",-6.178,pathc_v2
"N-(3,4-dioxonaphthalen-1-yl)hexanamide",-6.174,glutarimide
"ethyl 2-[(1,4-dioxonaphthalen-2-yl)amino]acetate",-6.168,glutarimide
"5-(3-chlorophenyl)-5-prop-2-enyl-1,3-diazinan",-6.166,pathc_v2
"4-(4-ethylphenyl)piperidine-2,6-dione",-6.165,glutarimide
"4,5,6,7-tetrafluoro-2-[(3R)-3-methyl-2,6-dioxopipe",-6.164,glutarimide
HEXAMINOLEVULINATE,-6.161,fda_leftover
"3-[(2,5-difluorophenyl)methyl]piperidine-2,6-dione",-6.161,glutarimide
3-[4-ethenyl-5-oxo-3-[(Z)-prop-1-enyl]-2H-pyrrol-1,-6.158,glutarimide
"2-[2-(dimethylamino)ethyl]naphthalene-1,4-dione",-6.157,glutarimide
HYDROCHLOROTHIAZIDE,-6.152,screening_master_results.csv
BUCETIN,-6.15,fda_leftover
3-phenyl-1-(trifluoromethyl)piperidin-2-one,-6.146,glutarimide
FELBINAC,-6.146,docking_round5_results.csv
OXYBENZONE,-6.144,docking_batch_results.csv
"(3R)-3-[4-[(1Z)-buta-1,3-dienyl]-3-methyl-5-oxo-2H",-6.141,glutarimide
MEPERIDINE,-6.141,screening_master_results.csv
3-(4-ethenyl-5-oxo-3-prop-1-en-2-yl-2H-pyrrol-1-yl,-6.14,glutarimide
"2-(8-aminooctylamino)naphthalene-1,4-dione",-6.14,glutarimide
LEVOMILNACIPRAN,-6.139,docking_round5_results.csv
BROMISOVALUM,-6.138,fda_leftover
"N-benzyl-4-(1,3-dioxoisoindol-2-yl)butanamide",-6.138,glutarimide
1-(4-phenylbutanoyl)piperidin-2-one,-6.135,glutarimide
Fluoxetine,-6.133,screening_master_results.csv
"1-benzyl-5-phenyl-5-prop-2-enyl-1,3-diazinane",-6.133,pathc_v2
"3-(2-chloro-3-fluoro-4-methylphenyl)piperidine-2,6",-6.131,glutarimide
NABUMETONE,-6.131,fda_leftover
1-phenyl-N-(3-phenylpropyl)cyclopropane-1-carboxam,-6.13,glutarimide
GEMFIBROZIL,-6.13,fda_leftover
TOLAZOLINE,-6.127,docking_batch_results.csv
Tolfenamic_Acid,-6.127,screening_master_results.csv
METHOHEXITAL,-6.124,fda_leftover
3-[5-oxo-4-[(Z)-prop-1-enyl]-2H-pyrrol-1-yl]piperi,-6.124,glutarimide
"2-(1,3-dioxoisoindol-2-yl)propanal",-6.122,glutarimide
"2-(prop-2-ynylamino)naphthalene-1,4-dione",-6.121,glutarimide
"5-(4-chlorophenyl)-5-ethyl-1,3-diazinane-2,4,",-6.121,pathc_v2
"2-piperidin-1-ylnaphthalene-1,4-dione",-6.119,glutarimide
CARBETAPENTANE,-6.118,fda_leftover
Phenylacetic_Acid,-6.116,screening_master_results.csv
VILOXAZINE,-6.115,docking_round5_results.csv
"N-(2,6-dioxopiperidin-3-yl)-3-(methylamino)propana",-6.113,glutarimide
Tranexamic_Acid,-6.113,screening_master_results.csv
TRANEXAMIC ACID,-6.112,docking_batch_results.csv
2-fluoro-2-(3-fluoro-4-phenylphenyl)acetamide,-6.111,glutarimide
SULFALENE,-6.106,screening_master_results.csv
"2-chloro-3-(chloroamino)naphthalene-1,4-dione",-6.101,glutarimide
ETHOXZOLAMIDE,-6.099,docking_batch_results.csv
"2-methyl-2-phenyl-5,7-diazaspiro[2.5]octane-4",-6.099,pathc_v2
"3-ethyl-3-phenylpiperidine-2,6-dione",-6.092,pathc_v2
"4-ethyl-2,6-dioxo-4-phenylpiperidine-3,5-dicarboni",-6.091,glutarimide
NEPAFENAC,-6.09,docking_batch_results.csv
"3-(ethylamino)-N-(1-methyl-2,6-dioxopiperidin-3-yl",-6.09,glutarimide
(5S)-5-ethyl-1-methyl-5-phenyl-2-sulfanyliden,-6.09,pathc_v2
"2-(methoxymethylamino)naphthalene-1,4-dione",-6.083,glutarimide
"4-amino-2-(2,6-dioxopiperidin-3-yl)isoindole-1,3-d",-6.083,glutarimide
"(5S)-5-ethyl-1-methyl-5-phenyl-1,3-diazinane-",-6.081,pathc_v2
"3-(4-butyl-3-fluorophenyl)piperidine-2,6-dione",-6.081,glutarimide
"5,5-bis(2-iodoethyl)-1,3-diazinane-2,4,6-trio",-6.08,pathc_v2
Nabumetone,-6.079,screening_master_results.csv
TELBIVUDINE,-6.077,screening_master_results.csv
PRONETALOL,-6.077,docking_batch_results.csv
"3-chloro-4-phenylpyrrole-2,5-dione",-6.076,glutarimide
"1-[4-(1,1-difluoroethyl)phenyl]-3-azabicyclo[",-6.075,pathc_v2
"3-(2-fluoro-4-propan-2-ylphenyl)piperidine-2,6-dio",-6.074,glutarimide
"4-benzylpiperidine-2,6-dione",-6.07,pathc_v2
"5-ethyl-5-hex-1-ynyl-1,3-diazinane-2,4,6-trio",-6.069,pathc_v2
"3-[(4-fluoro-2-methylphenyl)methyl]piperidine-2,6-",-6.068,glutarimide
"5,5-diethyl-1-(1-phenylpropan-2-yl)-1,3-diazi",-6.062,pathc_v2
"2-amino-3-(trifluoromethyl)naphthalene-1,4-dione",-6.062,glutarimide
"3-(3,5-difluoro-4-methylphenyl)piperidine-2,6-dion",-6.054,glutarimide
URACIL MUSTARD,-6.054,docking_batch_results.csv
PHENDIMETRAZINE,-6.053,screening_master_results.csv
SULFATHIAZOLE,-6.053,screening_master_results.csv
1-methyl-3-[[4-(trifluoromethyl)phenyl]methyl]pipe,-6.051,glutarimide
"3-(3,5-difluoro-4-propan-2-ylphenyl)piperidine-2,6",-6.049,glutarimide
"5-benzyl-5-(7,8-difluorooctyl)-1,3-diazinane-",-6.049,pathc_v2
"4-(3-chloro-4-fluorophenyl)piperidine-2,6-dione",-6.046,glutarimide
"2-(diazonioamino)-1,4-dioxonaphthalene",-6.046,glutarimide
"2-methyl-3-(nonylamino)naphthalene-1,4-dione",-6.044,glutarimide
DOBUTAMINE,-6.043,screening_master_results.csv
"(1R,5S)-1-(4-chlorophenyl)-3-azabicyclo[3.1.0]hexa",-6.042,glutarimide
"3-(3,5-difluoro-4-propan-2-ylphenyl)iodanuidylpipe",-6.038,glutarimide
"1,3-dimethyl-5-(3-phenylpropyl)-1,3-diazinane",-6.038,pathc_v2
"3-(3-methyl-5-oxo-2H-pyrrol-1-yl)piperidine-2,6-di",-6.037,glutarimide
INAMRINONE,-6.033,screening_master_results.csv
"5-(cyclohexen-1-yl)-1-ethyl-5-methyl-1,3-diaz",-6.033,pathc_v2
"2-chloro-3-(diethylamino)naphthalene-1,4-dione",-6.032,glutarimide
PROPOXYCAINE,-6.031,fda_leftover
"5-ethyl-1-methyl-5-phenyl-1,3-diazinane-2,4,6",-6.026,pathc_v2
THIOGUANINE,-6.026,screening_master_results.csv
2-benzyl-N-butan-2-yl-3-oxo-1H-isoindole-1-carboxa,-6.024,glutarimide
"(3R)-3-phenylpyrrolidine-2,5-dione",-6.022,pathc_v2
PROPYLTHIOURACIL,-6.022,screening_master_results.csv
"5-(1-methylcyclopropyl)-1,3-diazinane-2,4,6-t",-6.019,pathc_v2
"(3R)-3-(4-aminophenyl)-3-ethylpiperidine-2,6-dione",-6.012,glutarimide
"3-[3-[(E)-1-aminoprop-1-enyl]-4-methyl-2,5-dioxopy",-6.007,glutarimide
Probenecid,-6.003,screening_master_results.csv
PARAMETHADIONE,-6.001,docking_round5b_results.csv
PROPYLHEXEDRINE,-6.0,screening_master_results.csv
HEPTABARBITAL,-5.997,screening_master_results.csv
NALIDIXIC ACID,-5.997,docking_batch_results.csv
"2-chloro-3-(3-methylbutylamino)naphthalene-1,4-dio",-5.982,glutarimide
"2-(3-hydroxypropylamino)naphthalene-1,4-dione",-5.981,glutarimide
CHLORNAPHAZINE,-5.981,docking_batch_results.csv
N-tert-butyl-2-phenylpropanamide,-5.978,pathc_v2
"2-phenyl-3-(prop-2-enylamino)naphthalene-1,4-dione",-5.977,glutarimide
"5,5-diethyl-1-pentyl-1,3-diazinane-2,4,6-trio",-5.976,pathc_v2
PROCAINE,-5.974,fda_leftover
3-(4-fluorophenyl)-3-piperidin-4-ylpiperidine,-5.972,pathc_v2
"naphthalene-1,4-dione",-5.971,glutarimide
PRALIDOXIME,-5.971,docking_round5_results.csv
"5-(2-methylpropyl)-1,3-diazinane-2,4,6-trione",-5.967,pathc_v2
FLOXURIDINE,-5.964,screening_master_results.csv
"(E)-N-(2,6-dioxopiperidin-3-yl)-2-ethyl-3-(propyla",-5.964,glutarimide
FAVIPIRAVIR,-5.962,screening_master_results.csv
"3-benzyl-3-phenylpyrrolidine-2,5-dione",-5.961,pathc_v2
"3-(tert-butylamino)-N-(2,6-dioxopiperidin-3-yl)pro",-5.961,glutarimide
2-amino-4-iminonaphthalen-1-one,-5.954,glutarimide
PROTRIPTYLINE,-5.954,docking_batch_results.csv
"1-(1-phenylpropan-2-yl)-5,5-bis(prop-2-enyl)-",-5.948,pathc_v2
Suberic_Acid,-5.948,screening_master_results.csv
N-[2-(4-fluorophenyl)acetyl]pentanamide,-5.944,pathc_v2
SORIVUDINE,-5.943,docking_round5b_results.csv
KETOROLAC,-5.941,screening_master_results.csv
LEVETIRACETAM,-5.939,docking_batch_results.csv
"(Z)-2-amino-1,4-diphenylbut-2-ene-1,4-dione",-5.939,glutarimide
N-[3-(diethylamino)propyl]-2-(1-oxoisoquinolin-2-y,-5.939,glutarimide
"2-(2-hydroxyethylamino)naphthalene-1,4-dione",-5.938,glutarimide
"2-amino-3-chloronaphthalene-1,4-dione",-5.932,glutarimide
CHLOROXINE,-5.928,screening_master_results.csv
PHENIRAMINE,-5.925,docking_round5b_results.csv
Captopril,-5.924,screening_master_results.csv
"3-(4-propan-2-ylphenyl)pyrrolidine-2,5-dione",-5.921,pathc_v2
"2,3-dimethylnaphthalene-1,4-dione",-5.919,glutarimide
3-(3-ethenyl-4-methyl-5-oxo-2H-pyrrol-1-yl)piperid,-5.919,glutarimide
PHENOXYBENZAMINE,-5.919,docking_batch_results.csv
THALIDOMIDE,-5.917,screening_master_results.csv
"spiro[2,3-dihydro-1H-naphthalene-4,3'-piperid",-5.914,pathc_v2
"3-[(5-chloro-2-fluorophenyl)methyl]piperidine-2,6-",-5.911,glutarimide
"N-(3,4-dioxonaphthalen-1-yl)butanamide",-5.91,glutarimide
"(3R)-3-(2,6-difluoro-4-propan-2-ylphenyl)pipe",-5.907,pathc_v2
CAPTOPRIL,-5.906,docking_batch_results.csv
"4-(2-fluorophenyl)-3-methylpiperidine-2,6-dione",-5.906,glutarimide
3-[4-methyl-5-oxo-3-[(Z)-prop-1-enyl]-2H-pyrrol-1-,-5.903,glutarimide
RITODRINE,-5.903,docking_round5_results.csv
"2-propan-2-ylisoindole-1,3-dione",-5.9,glutarimide
"2-[benzyl(methyl)amino]naphthalene-1,4-dione",-5.898,glutarimide
"5,5-diethyl-1-(2-phenylethyl)-1,3-diazinane-2",-5.892,pathc_v2
ZOLEDRONIC ACID,-5.892,docking_round5b_results.csv
IFOSFAMIDE,-5.892,docking_batch_results.csv
"4-amino-2-[(3S)-2,6-dioxopiperidin-3-yl]isoindole-",-5.89,glutarimide
Acetaminophen,-5.889,screening_master_results.csv
"3-(7-chloro-3-oxo-1H-isoindol-2-yl)piperidine-2,6-",-5.888,glutarimide
2-aminofluoren-1-one,-5.887,glutarimide
SULFADICRAMIDE,-5.882,fda_leftover
PRIMAQUINE,-5.882,docking_batch_results.csv
"2-(9-aminononylamino)naphthalene-1,4-dione",-5.88,glutarimide
"1-amino-3,5-diphenylpiperidine-2,6-dione",-5.88,glutarimide
RITLECITINIB,-5.879,fda_leftover
"2-(ethylamino)naphthalene-1,4-dione",-5.878,glutarimide
"3-amino-3-methyl-N-(1-methyl-2,6-dioxopiperidin-3-",-5.877,glutarimide
3-[3-[(E)-1-aminoprop-1-enyl]-4-ethenyl-5-oxo-2H-p,-5.876,glutarimide
"3-(2,6-difluoro-4-propylphenyl)piperidine-2,6-dion",-5.872,glutarimide
"3-ethyl-4-hydroxy-3-phenylpiperidine-2,6-dione",-5.871,glutarimide
(Z)-3-amino-1-phenyloct-2-en-1-one,-5.87,glutarimide
phenyl(piperazin-1-yl)methanone,-5.87,glutarimide
"2-butan-2-ylisoindole-1,3-dione",-5.869,glutarimide
"2-morpholin-4-ylnaphthalene-1,4-dione",-5.866,glutarimide
FOSCARBIDOPA,-5.865,fda_leftover
PYRIMETHAMINE,-5.865,screening_master_results.csv
2-[1-(cyclopropanecarbonyl)piperidin-4-yl]-3-oxo-1,-5.865,glutarimide
"2-chloro-N-(3-chloro-1,4-dioxonaphthalen-2-yl)acet",-5.862,glutarimide
EFLORNITHINE,-5.862,fda_leftover
"2-pent-4-enylisoindole-1,3-dione",-5.859,glutarimide
ETHIONAMIDE,-5.858,screening_master_results.csv
MEFENAMIC ACID,-5.856,screening_master_results.csv
2-ethyl-2-phenyl-4-piperidin-1-ylbutanamide,-5.856,pathc_v2
"2-amino-1,4-diphenylbut-2-ene-1,4-dione",-5.855,glutarimide
Mefenamic_Acid,-5.855,screening_master_results.csv
DACARBAZINE,-5.854,screening_master_results.csv
"2-(dodecylamino)naphthalene-1,4-dione",-5.853,glutarimide
"3-ethyl-4-(2-fluorophenyl)piperidine-2,6-dione",-5.851,glutarimide
"2-(3-methylbutylamino)naphthalene-1,4-dione",-5.844,glutarimide
DEXPANTHENOL,-5.843,fda_leftover
"2-(2-cyclopropylethylamino)naphthalene-1,4-dione",-5.843,glutarimide
1-acetyl-N-methyl-4-phenylpiperidine-4-carbox,-5.839,pathc_v2
"1-[2-(diethylamino)ethyl]-5-ethyl-5-phenyl-1,",-5.833,pathc_v2
"2-(7-aminoheptylamino)naphthalene-1,4-dione",-5.828,glutarimide
"2-(8-bromooctyl)isoindole-1,3-dione",-5.825,glutarimide
"1,4-dioxonaphthalene-2,3-dicarbonitrile",-5.823,glutarimide
"4-pyrrolidin-1-ylnaphthalene-1,2-dione",-5.821,glutarimide
OXAZEPAM,-5.819,fda_leftover
"1-methyl-3-(2-methylprop-2-enylamino)piperidine-2,",-5.813,glutarimide
"4-(3,4,5-trifluorophenyl)piperidine-2,6-dione",-5.811,glutarimide
"3-phenyl-3-propan-2-ylpiperidine-2,6-dione",-5.809,glutarimide
"2-amino-3-(butylamino)naphthalene-1,4-dione",-5.809,glutarimide
SAFINAMIDE,-5.809,docking_batch_results.csv
"2-phenacylisoindole-1,3-dione",-5.808,glutarimide
"2-(3-chloro-1,4-dioxonaphthalen-2-yl)guanidine",-5.804,glutarimide
Salicylic_Acid,-5.803,screening_master_results.csv
"2-[3-(4-aminobutylamino)propylamino]naphthalene-1,",-5.8,glutarimide
Lisinopril,-5.799,screening_master_results.csv
ISONIAZID,-5.798,screening_master_results.csv
"3-amino-2,2-dimethyl-N-(1-methyl-2,6-dioxopiperidi",-5.797,glutarimide
"5-benzhydryl-1,3-diazinane-2,4,6-trione",-5.797,pathc_v2
Isoniazid,-5.796,screening_master_results.csv
HEXESTROL,-5.792,docking_batch_results.csv
1-(2-benzamidoacetyl)piperidine-4-carboxamide,-5.791,glutarimide
"5,5-diphenyl-2-sulfanylidene-1,3-diazinane-4,",-5.79,pathc_v2
"5-benzyl-5-(3-methylbut-2-enyl)-1,3-diazinane",-5.79,pathc_v2
"N-(1,4-dioxonaphthalen-2-yl)-2,2,2-trifluoroacetam",-5.781,glutarimide
"2-(1-oxo-1-phenylpropan-2-yl)isoindole-1,3-dione",-5.78,glutarimide
MEDIFOXAMINE,-5.78,screening_master_results.csv
"2-[2-(cyclohexen-1-yl)ethyl]isoindole-1,3-dione",-5.779,glutarimide
LABETALOL,-5.778,docking_batch_results.csv
3-[5-propan-2-yl-2-(trifluoromethyl)phenyl]piperid,-5.777,glutarimide
TICRYNAFEN,-5.775,screening_master_results.csv
METRONIDAZOLE,-5.775,screening_master_results.csv
"N-(3-acetamido-1,4-dioxonaphthalen-2-yl)acetamide",-5.774,glutarimide
"2-[4-(2-phenylethylamino)butyl]isoindole-1,3-dione",-5.774,glutarimide
"5-(4-methylphenyl)-1,3-diazinane-2,4,6-trione",-5.773,pathc_v2
CITRIC ACID,-5.773,fda_leftover
3-[3-[(3-fluoroazetidin-3-yl)methyl]phenyl]piperid,-5.77,glutarimide
3-(3-tert-butyl-5-chloro-2-fluorophenyl)piperidine,-5.77,glutarimide
Metronidazole,-5.767,screening_master_results.csv
2-[6-[(4-fluorophenyl)methylamino]hexyl]isoindole-,-5.767,glutarimide
LISDEXAMFETAMINE,-5.765,fda_leftover
BENORILATE,-5.763,screening_master_results.csv
"2-chloro-3-(prop-2-enylamino)naphthalene-1,4-dione",-5.762,glutarimide
"4-(2-fluorophenyl)-4-methyl-2,6-dioxopiperidi",-5.762,pathc_v2
"2-amino-3-(dimethylamino)naphthalene-1,4-dione",-5.76,glutarimide
"2-(prop-2-ynoxymethylamino)naphthalene-1,4-dione",-5.759,glutarimide
PERFLUTREN,-5.757,docking_batch_results.csv
Pimelic_Acid,-5.755,screening_master_results.csv
"3-[(2,5-dioxo-1-propan-2-ylpyrrolidin-3-yl)amino]-",-5.755,glutarimide
"2-(propan-2-yloxymethylamino)naphthalene-1,4-dione",-5.749,glutarimide
FOSLEVODOPA,-5.749,fda_leftover
"4-(aziridin-1-yl)naphthalene-1,2-dione",-5.749,glutarimide
CYCLOPHOSPHAMIDE ANHYDROUS,-5.748,screening_master_results.csv
OXTRIPHYLLINE,-5.748,docking_round5_results.csv
"3-(5-tert-butyl-2,3-difluorophenyl)piperidine-2,6-",-5.748,glutarimide
"3-ethyl-4-(3,4,5-trifluorophenyl)piperidine-2,6-di",-5.746,glutarimide
"3-(2-fluoro-5-methylphenyl)piperidine-2,6-dione",-5.74,glutarimide
"3-[3-(1-aminoethenyl)-4-ethenyl-2,5-dioxopyrrol-1-",-5.738,glutarimide
CLOPIDOGREL,-5.738,fda_leftover
PINACIDIL ANHYDROUS,-5.737,docking_round5b_results.csv
IPRONIAZID,-5.737,fda_leftover
3-oxo-2-(piperidin-3-ylmethyl)-1H-isoindole-4-carb,-5.733,glutarimide
"2-methyl-3-(methylamino)-N-(1-methyl-2,6-dioxopipe",-5.732,glutarimide
"1,3-diacetyl-5-ethyl-5-phenyl-1,3-diazinane-4",-5.732,pathc_v2
"3-amino-N-(1-methyl-2,6-dioxopiperidin-3-yl)butana",-5.73,glutarimide
"2-(octylamino)naphthalene-1,4-dione",-5.726,glutarimide
DIFLUNISAL,-5.724,docking_batch_results.csv
"3-[(2,4-dichlorophenyl)methyl]piperidine-2,6-dione",-5.723,glutarimide
CYCLOPHOSPHAMIDE,-5.722,docking_round5b_results.csv
"N-(4,4-difluorocyclohexyl)-6-phenylhexanamide",-5.721,glutarimide
TILBROQUINOL,-5.719,screening_master_results.csv
"3-(5-ethyl-4-fluoro-2-methylphenyl)piperidine-2,6-",-5.718,glutarimide
"3-amino-N-(1-methyl-2,6-dioxopiperidin-3-yl)propan",-5.713,glutarimide
"2-(2,6-dioxooxan-3-yl)isoindole-1,3-dione",-5.713,glutarimide
"4-methyl-2,6-dioxo-4-phenylpiperidine-3,5-dic",-5.713,pathc_v2
FLUMEXADOL,-5.708,docking_batch_results.csv
FENOTEROL,-5.707,screening_master_results.csv
"3-amino-N-(1-methyl-2,6-dioxopiperidin-3-yl)pentan",-5.705,glutarimide
MINOXIDIL,-5.704,screening_master_results.csv
"2-(4-cyclohexylbutylamino)naphthalene-1,4-dione",-5.701,glutarimide
TRIPELENNAMINE,-5.7,docking_round5_results.csv
PREGABALIN,-5.7,fda_leftover
METOPROLOL,-5.7,screening_master_results.csv
PROPYLIODONE,-5.697,docking_round5b_results.csv
3-amino-4-iminonaphthalen-1-one,-5.696,glutarimide
"2-amino-3-nitronaphthalene-1,4-dione",-5.695,glutarimide
"2-amino-3-bromonaphthalene-1,4-dione",-5.692,glutarimide
"1,3-bis(bromomethyl)-5-ethyl-5-phenyl-1,3-dia",-5.692,pathc_v2
"2,3-dimethyl-4-[(1-methyl-2,6-dioxopiperidin-3-yl)",-5.691,glutarimide
TRIFLURIDINE,-5.685,docking_batch_results.csv
CYCLOPENTOLATE,-5.685,docking_batch_results.csv
OXCARBAZEPINE,-5.682,docking_batch_results.csv
"2-(hexylamino)-3-methylnaphthalene-1,4-dione",-5.682,glutarimide
"4-amino-2-[(3R)-2,6-dioxopiperidin-3-yl]isoindole-",-5.681,glutarimide
"2-[2-(2,6-difluorophenyl)phenyl]acetamide",-5.681,glutarimide
"3-[(2,5-dioxo-1-propan-2-ylpyrrolidin-3-yl)amino]p",-5.679,glutarimide
1-[3-(4-chlorophenyl)propanoyl]piperidin-2-one,-5.677,glutarimide
"2-amino-3-phenylnaphthalene-1,4-dione",-5.676,glutarimide
CIMETIDINE,-5.676,docking_batch_results.csv
ICOSAPENT ETHYL,-5.674,fda_leftover
"N-(3,4-dioxonaphthalen-1-yl)-3-methylbutanamide",-5.673,glutarimide
LAPYRIUM,-5.668,fda_leftover
"5-ethyl-5-phenyl-1-prop-2-enyl-1,3-diazinane-",-5.667,pathc_v2
Benzoic_Acid,-5.665,screening_master_results.csv
PYRIDOSTIGMINE,-5.659,docking_round5_results.csv
LUMIRACOXIB,-5.659,screening_master_results.csv
TRAMADOL,-5.658,docking_round5b_results.csv
"5-(1,2-diphenylethyl)-1,3-diazinane-2,4,6-tri",-5.657,pathc_v2
"2-bromo-3-(bromoamino)naphthalene-1,4-dione",-5.651,glutarimide
3-[(1-methyl-2-oxopyrrolidin-3-yl)amino]piperidine,-5.651,glutarimide
DILEVALOL,-5.648,docking_batch_results.csv
"1-(4-chlorophenyl)-3-azabicyclo[3.1.0]hexane-2,4-d",-5.637,glutarimide
"4-(4-fluoro-3-methylphenyl)-3-methylpiperidine-2,6",-5.633,glutarimide
PIFOXIME,-5.633,docking_round5b_results.csv
"N-[2-(2,6-dioxopiperidin-3-yl)-1,3-dioxoisoindol-4",-5.631,glutarimide
"2-chloro-3-(prop-2-ynylamino)naphthalene-1,4-dione",-5.629,glutarimide
Valproic_Acid,-5.628,screening_master_results.csv
"3-(4-ethenyl-5-oxo-2H-pyrrol-1-yl)piperidine-2,6-d",-5.628,glutarimide
"3-(4-cyclopropylphenyl)pyrrolidine-2,5-dione",-5.627,glutarimide
IODOHIPPURATE,-5.626,fda_leftover
