name,best_affinity,all_affinities
2-[3-[4-(3-aminopropylamino)butylamino]propylamino,-1.818,"[-1.818, -0.94, -0.928, -0.432, -0.351, 0.0, 1.0, 10.0, 16.0]"
2-(1-cyclohexylpiperidin-4-yl)-6-fluoro-3-oxo-1H-i,-1.785,"[-1.785, 0.0, 1.0, 3.549, 4.024, 4.192, 4.506, 10.0, 16.0]"
2-[7-[(2-fluorophenyl)methylamino]heptyl]isoindole,-1.766,"[-1.766, -0.901, -0.883, -0.018, 0.0, 0.02, 1.0, 10.0, 16.0]"
"2-[2-(4-phenyl-3,6-dihydro-2H-pyridin-1-yl)ethyl]i",-1.75,"[-1.75, 0.0, 0.737, 1.0, 1.061, 1.12, 1.777, 10.0, 16.0]"
2-[3-(4-methylpiperazin-1-yl)propylamino]naphthale,-1.736,"[-1.736, -1.597, -0.747, -0.739, -0.703, 0.0, 1.0, 10.0, 16.0]"
2-[2-[(5-ethyl-6-methyl-2-oxo-1H-pyridin-3-yl)amin,-1.725,"[-1.725, 0.0, 0.949, 0.954, 1.0, 1.078, 2.038, 10.0, 16.0]"
4-(3-chloro-2-fluorophenyl)-3-(2-methylpropyl)pipe,-1.646,"[-1.646, -0.893, 0.0, 1.0, 3.134, 4.369, 5.362, 10.0, 16.0]"
"2-[1-(4,4-difluorocyclohexyl)piperidin-4-yl]-6-flu",-1.645,"[-1.645, 0.0, 1.0, 1.056, 1.455, 2.079, 2.637, 10.0, 16.0]"
"2-(1-oxo-1-piperidin-1-ylpropan-2-yl)isoindole-1,3",-1.633,"[-1.633, -1.006, -0.824, 0.0, 0.268, 1.0, 4.348, 10.0, 16.0]"
"(6R)-6-phenyl-1,3-thiazinane-2,4-dione",-1.622,"[-1.622, 0.0, 0.521, 1.0, 1.307, 3.28, 4.193, 10.0, 16.0]"
"2-(dimethylamino)-5-methylnaphthalene-1,4-dione",-1.621,"[-1.621, -1.578, -1.215, -0.042, 0.0, 0.056, 1.0, 10.0, 16.0]"
"4-(2,6-difluorophenyl)-3-methylpiperidine-2,6-dion",-1.608,"[-1.608, -1.393, 0.0, 1.0, 2.115, 2.214, 3.418, 10.0, 16.0]"
2-(4-benzoylpiperazin-1-yl)-N-[2-(cyclohexen-1-yl),-1.576,"[-1.576, -0.979, -0.9, -0.311, -0.141, 0.0, 1.0, 10.0, 16.0]"
"N-[1,4-dioxo-3-(propan-2-ylamino)naphthalen-2-yl]-",-1.542,"[-1.542, 0.0, 1.0, 1.627, 2.084, 2.957, 3.88, 10.0, 16.0]"
"2-(2,6-dioxopiperidin-3-yl)isoindole-1,3-dione",-1.538,"[-1.538, -1.535, -1.443, -0.392, 0.0, 0.586, 1.0, 10.0, 16.0]"
(4-propan-2-ylpiperazin-1-yl)-[4-(pyrrolidin-1-ylm,-1.53,"[-1.53, -0.651, -0.533, 0.0, 1.0, 5.475, 8.312, 10.0, 16.0]"
"4-(2,3-difluorophenyl)-3-propan-2-ylpiperidine-2,6",-1.527,"[-1.527, 0.0, 1.0, 1.991, 4.873, 5.166, 7.057, 10.0, 16.0]"
"4-(2-chloro-6-fluorophenyl)-3-ethylpiperidine-2,6-",-1.514,"[-1.514, 0.0, 1.0, 4.616, 4.643, 4.75, 7.975, 10.0, 16.0]"
"2-[3-(1,3-dioxoisoindol-2-yl)propyl]isoindole-1,3-",-1.505,"[-1.505, -0.752, -0.269, 0.0, 0.05, 0.132, 1.0, 10.0, 16.0]"
"4-(2,5-difluorophenyl)-3-ethylpiperidine-2,6-dione",-1.483,"[-1.483, -1.44, 0.0, 1.0, 1.074, 4.273, 5.016, 10.0, 16.0]"
2-[[(6-methyl-2-oxo-5-propyl-1H-pyridin-3-yl)amino,-1.467,"[-1.467, -0.448, -0.099, 0.0, 0.075, 0.077, 1.0, 10.0, 16.0]"
N-butan-2-yl-2-[(4-ethylphenyl)methyl]-3-oxo-1H-is,-1.464,"[-1.464, 0.0, 1.0, 1.494, 1.725, 2.363, 2.851, 10.0, 16.0]"
"N-(1,4-dioxo-3-phenylnaphthalen-2-yl)benzamide",-1.427,"[-1.427, 0.0, 0.182, 1.0, 2.857, 2.891, 3.29, 10.0, 16.0]"
"(3S,4S)-3-phenyl-4-[4-(trifluoromethyl)phenyl]pipe",-1.424,"[-1.424, 0.0, 1.0, 2.963, 3.874, 4.631, 6.544, 10.0, 16.0]"
"N-(1,4-dioxo-3-phenylnaphthalen-2-yl)acetamide",-1.423,"[-1.423, -0.167, 0.0, 0.21, 1.0, 2.681, 3.364, 10.0, 16.0]"
"2-(5-hydroxy-2,6-dioxopiperidin-3-yl)isoindole-1,3",-1.422,"[-1.422, -0.579, -0.222, 0.0, 0.208, 1.0, 3.227, 10.0, 16.0]"
2-[[(5-butyl-6-methyl-2-oxo-1H-pyridin-3-yl)amino],-1.417,"[-1.417, 0.0, 0.446, 0.862, 0.87, 1.0, 1.504, 10.0, 16.0]"
"3-[3-[2-(dimethylamino)ethyl-methylamino]-2,5-diox",-1.385,"[-1.385, -1.255, -1.239, -1.062, -1.029, 0.0, 1.0, 10.0, 16.0]"
"4-(4-chlorophenyl)-2,6-dioxopiperidine-3,5-dicarbo",-1.334,"[-1.334, 0.0, 1.0, 1.331, 2.04, 2.649, 10.0, 16.0, 24.09]"
(2S)-2-[[(2S)-2-(3-oxo-1H-isoindol-2-yl)-3-phenylp,-1.302,"[-1.302, -0.285, 0.0, 1.0, 2.411, 10.0, 16.0]"
2-[2-(5-ethyl-6-methyl-2-oxo-1H-pyridin-3-yl)ethyl,-1.296,"[-1.296, -0.952, -0.16, 0.0, 0.135, 0.7, 1.0, 10.0, 16.0]"
2-[2-(5-ethyl-6-methyl-2-oxo-1H-pyridin-3-yl)-2-ox,-1.293,"[-1.293, -0.891, -0.089, 0.0, 0.081, 0.545, 1.0, 10.0, 16.0]"
2-aminophenalen-1-one,-1.169,"[-1.169, 0.0, 0.113, 0.147, 0.845, 0.945, 1.0, 10.0, 16.0]"
"4-(3-chloro-2-fluorophenyl)-3-propylpiperidine-2,6",-1.168,"[-1.168, 0.0, 1.0, 2.947, 3.828, 5.07, 6.506, 10.0, 16.0]"
2-butan-2-yl-N-cycloheptyl-3-oxo-1H-isoindole-1-ca,-1.094,"[-1.094, -1.061, 0.0, 0.425, 1.0, 2.181, 10.0, 16.0]"
"2-cyclohexyl-N-(2-methylpropyl)-1,3-dioxoisoindole",-1.077,"[-1.077, 0.0, 0.406, 0.843, 1.0, 1.194, 1.728, 10.0, 16.0]"
"N-cyclopentyl-6-(1,3-dioxoisoindol-2-yl)hexanamide",-1.051,"[-1.051, -0.42, 0.0, 0.966, 1.0, 1.492, 1.973, 10.0, 16.0]"
"3-[4-(3,3-difluoropiperidin-4-yl)-3-fluorophenyl]p",-1.047,"[-1.047, -0.819, -0.759, -0.261, 0.0, 1.0, 1.118, 10.0, 16.0]"
"4-(1,3-dioxoisoindol-2-yl)-N-(2-methylcyclohexyl)b",-1.027,"[-1.027, -0.182, 0.0, 1.0, 1.167, 1.793, 1.853, 10.0, 16.0]"
"2-cyclohepta-2,4,6-trien-1-ylisoindole-1,3-dione",-1.018,"[-1.018, 0.0, 0.435, 0.779, 1.0, 1.308, 1.391, 10.0, 16.0]"
2-[[(5-ethyl-6-methyl-2-oxo-1H-pyridin-3-yl)amino],-0.963,"[-0.963, -0.038, 0.0, 0.032, 0.069, 0.185, 1.0, 10.0, 16.0]"
"2-(piperidin-1-ylmethyl)isoindole-1,3-dione",-0.953,"[-0.953, -0.911, -0.779, -0.106, 0.0, 1.0, 1.032, 10.0, 16.0]"
3-[[1-(3-fluorobenzoyl)piperidin-4-yl]amino]pyrrol,-0.921,"[-0.921, -0.649, -0.493, -0.247, 0.0, 0.066, 1.0, 10.0, 16.0]"
2-[[1-[2-(4-fluorophenyl)-2-oxoethyl]piperidin-4-y,-0.921,"[-0.921, 0.0, 0.127, 1.0, 1.269, 1.488, 2.091, 10.0, 16.0]"
"N-(3-acetylphenyl)-2-(1,3-dioxoisoindol-2-yl)aceta",-0.889,"[-0.889, -0.392, 0.0, 0.102, 0.207, 0.44, 1.0, 10.0, 16.0]"
"2-(1,3-dioxoisoindol-2-yl)-N-(4-methylphenyl)aceta",-0.875,"[-0.875, -0.555, 0.0, 0.118, 0.809, 0.982, 1.0, 10.0, 16.0]"
2-[1-[(2-methylphenyl)methyl]piperidin-4-yl]-3-oxo,-0.855,"[-0.855, -0.346, 0.0, 0.896, 1.0, 1.009, 4.173, 10.0, 16.0]"
"2-(octadecylamino)naphthalene-1,4-dione",-0.819,"[-0.819, 0.0, 0.155, 0.392, 0.451, 0.479, 1.0, 10.0, 16.0]"
1-[(Z)-2-benzamido-3-phenylprop-2-enoyl]piperidine,-0.784,"[-0.784, -0.748, 0.0, 0.004, 0.207, 0.225, 1.0, 10.0, 16.0]"
"2-[9-(4-benzylpiperazin-1-yl)nonyl]isoindole-1,3-d",-0.773,"[-0.773, 0.0, 0.227, 1.0, 1.217, 2.033, 2.445, 10.0, 16.0]"
"(2-oxo-2-piperidin-1-ylethyl) 2-(1,3-dioxoisoindol",-0.738,"[-0.738, -0.667, -0.108, 0.0, 0.028, 0.446, 1.0, 10.0, 16.0]"
N-[3-(diethylamino)propyl]-2-[(4-methylphenyl)meth,-0.736,"[-0.736, -0.315, -0.157, 0.0, 0.342, 1.0, 1.761, 10.0, 16.0]"
"4-(4-chloro-3-fluorophenyl)-3-propylpiperidine-2,6",-0.727,"[-0.727, 0.0, 1.0, 3.786, 5.394, 5.614, 7.282, 10.0, 16.0]"
"4-(3,4-difluorophenyl)-3-(2-methylpropyl)piperidin",-0.699,"[-0.699, 0.0, 1.0, 2.398, 5.155, 5.308, 6.13, 10.0, 16.0]"
"4-(2,6-dichlorophenyl)piperidine-2,6-dione",-0.695,"[-0.695, 0.0, 0.597, 1.0, 2.988, 3.139, 10.0, 16.0, 59.8]"
"2-(2,6-dioxopiperidin-3-yl)-6-methyl-6H-cyclohepta",-0.658,"[-0.658, -0.42, -0.264, -0.164, 0.0, 1.0, 1.257, 10.0, 16.0]"
"4-(2,4-difluorophenyl)-3-propylpiperidine-2,6-dion",-0.65,"[-0.65, 0.0, 1.0, 3.508, 4.465, 6.433, 10.0, 16.0, 18.79]"
"2-(2,6-dioxopiperidin-3-yl)-6-methyl-5,7-dihydropy",-0.639,"[-0.639, -0.389, -0.21, -0.149, 0.0, 1.0, 1.295, 10.0, 16.0]"
"N-benzyl-2-(1,3-dioxoisoindol-2-yl)-N-propan-2-yla",-0.633,"[-0.633, -0.374, -0.16, 0.0, 0.168, 0.214, 1.0, 10.0, 16.0]"
"4-(5-fluoro-2-methylphenyl)-3-methylpiperidine-2,6",-0.553,"[-0.553, 0.0, 1.0, 1.414, 1.576, 2.482, 3.578, 10.0, 16.0]"
"N-benzyl-2-(1,3-dioxoisoindol-2-yl)-N-ethylacetami",-0.551,"[-0.551, -0.233, -0.1, 0.0, 0.258, 0.329, 1.0, 10.0, 16.0]"
"3-(4-chlorophenyl)-4-phenylpiperidine-2,6-dione",-0.535,"[-0.535, 0.0, 1.0, 1.882, 2.963, 3.504, 3.507, 10.0, 16.0]"
"2-phenyl-3-piperidin-1-ylnaphthalene-1,4-dione",-0.49,"[-0.49, 0.0, 1.0, 1.471, 2.246, 2.459, 2.574, 10.0, 16.0]"
"4-(3,5-difluorophenyl)-3-propan-2-ylpiperidine-2,6",-0.487,"[-0.487, 0.0, 0.126, 1.0, 2.535, 5.934, 7.747, 10.0, 16.0]"
2-[3-(4-propan-2-ylpiperazin-1-yl)propyl]isoindole,-0.485,"[-0.485, 0.0, 1.0, 1.294, 1.567, 1.873, 2.261, 10.0, 16.0]"
2-[3-oxo-3-[(2S)-2-(pyrrolidine-1-carbonyl)pyrroli,-0.465,"[-0.465, 0.0, 0.295, 0.747, 0.859, 1.0, 1.082, 10.0, 16.0]"
"2-phenyl-3-pyrrolidin-1-ylnaphthalene-1,4-dione",-0.436,"[-0.436, 0.0, 0.707, 1.0, 1.024, 2.318, 2.334, 10.0, 16.0]"
"2-(1,3-dioxoisoindol-2-yl)-N,N-diethyl-3-phenylpro",-0.43,"[-0.43, 0.0, 1.0, 1.683, 1.795, 1.959, 2.599, 10.0, 16.0]"
"4-(2-fluorophenyl)-3-(2-methylpropyl)piperidine-2,",-0.396,"[-0.396, 0.0, 1.0, 2.89, 5.15, 5.182, 5.434, 10.0, 16.0]"
"4-(4-chloro-3-fluorophenyl)-3-ethylpiperidine-2,6-",-0.367,"[-0.367, 0.0, 0.835, 1.0, 3.695, 3.73, 5.055, 10.0, 16.0]"
"2-amino-3-(4-iodophenyl)naphthalene-1,4-dione",-0.361,"[-0.361, -0.191, 0.0, 0.639, 1.0, 1.023, 1.31, 10.0, 16.0]"
"4-(2-chloro-4-fluorophenyl)-3-ethylpiperidine-2,6-",-0.343,"[-0.343, 0.0, 0.597, 1.0, 3.673, 4.885, 6.015, 10.0, 16.0]"
"2-(1-methyl-2,6-dioxopiperidin-3-yl)isoindole-1,3-",-0.332,"[-0.332, -0.085, 0.0, 0.766, 0.859, 1.0, 2.154, 10.0, 16.0]"
(2S)-1-(5-benzamido-4-oxo-6-phenylhexanoyl)pyrroli,-0.321,"[-0.321, 0.0, 0.036, 0.425, 0.833, 1.0, 1.442, 10.0, 16.0]"
"2-(1,3-dioxoisoindol-2-yl)ethyl (2S)-2-[(2-fluorob",-0.318,"[-0.318, 0.0, 0.745, 0.941, 1.0, 1.19, 1.554, 10.0, 16.0]"
"4-(2-chloro-4-fluorophenyl)-3-methylpiperidine-2,6",-0.285,"[-0.285, 0.0, 1.0, 1.594, 1.816, 4.227, 8.207, 10.0, 16.0]"
"2-[2,6-bis(sulfanylidene)piperidin-3-yl]-3-sulfany",-0.284,"[-0.284, 0.0, 1.0, 1.439, 2.382, 3.125, 3.596, 10.0, 16.0]"
"3-[2-(1,3-dioxoisoindol-2-yl)ethyl]-1,3-diazaspiro",-0.279,"[-0.279, 0.0, 1.0, 2.972, 3.218, 4.857, 5.802, 10.0, 16.0]"
"N-cyclohexyl-4-(1,3-dioxoisoindol-2-yl)-N-methylbu",-0.231,"[-0.231, 0.0, 0.337, 0.567, 1.0, 1.129, 1.511, 10.0, 16.0]"
N-(1-benzylpiperidin-4-yl)-2-methylbenzamide,-0.216,"[-0.216, 0.0, 1.0, 1.378, 1.58, 2.17, 2.179, 10.0, 16.0]"
"N-[1-[(1,3-dioxoisoindol-2-yl)amino]-4-methyl-1-ox",-0.182,"[-0.182, 0.0, 0.381, 0.734, 1.0, 1.296, 1.381, 10.0, 16.0]"
"3-[4-(3,3-difluoropiperidin-4-yl)phenyl]-3-methylp",-0.172,"[-0.172, 0.0, 0.762, 0.828, 1.0, 2.027, 2.033, 10.0, 16.0]"
"2-(1,3-dioxoisoindol-2-yl)-3-phenylpropanoic acid",-0.161,"[-0.161, 0.0, 0.111, 1.0, 1.635, 3.664, 4.388, 10.0, 16.0]"
"2-(1,3-dioxoisoindol-2-yl)-3-phenylpropanamide",-0.157,"[-0.157, 0.0, 0.565, 1.0, 2.174, 2.971, 3.916, 10.0, 16.0]"
"3-[4-(3,3-difluoropiperidin-4-yl)phenyl]piperidine",-0.15,"[-0.15, 0.0, 0.769, 1.0, 2.016, 2.081, 2.614, 10.0, 16.0]"
"2-(1,3-dioxoisoindol-2-yl)-3-phenyl-N-propan-2-ylp",-0.132,"[-0.132, 0.0, 0.121, 1.0, 1.599, 2.162, 3.911, 10.0, 16.0]"
"3-hydroxy-4-methylbenzo[g][1,4]benzothiazine-5,10-",-0.086,"[-0.086, 0.0, 0.631, 0.946, 1.0, 2.475, 3.12, 10.0, 16.0]"
"1-methyl-3,5-diphenylpiperidine-2,6-dione",-0.064,"[-0.064, 0.0, 1.0, 2.358, 2.582, 3.192, 4.687, 10.0, 16.0]"
"N-[3-(2-methylbutan-2-ylamino)-1,4-dioxonaphthalen",0.0,"[0.0, 1.0, 1.387, 1.813, 1.967, 2.142, 3.361, 10.0, 16.0]"
2-amino-3-[(E)-2-[4-(trifluoromethyl)phenyl]etheny,0.0,"[0.0, 1.0, 6.724, 6.997, 7.236, 7.267, 7.488, 10.0, 16.0]"
2-amino-3-[(E)-2-(4-methylphenyl)ethenyl]naphthale,0.0,"[0.0, 0.358, 1.0, 1.772, 3.113, 3.554, 3.85, 10.0, 16.0]"
3-[6-(1-benzylpiperidin-4-yl)-3-oxo-1H-isoindol-2-,0.0,"[0.0, 0.819, 1.0, 5.28, 6.313, 6.497, 6.503, 10.0, 16.0]"
3-[7-[(3-methylphenyl)methylsulfanyl]-3-oxo-1H-iso,0.0,"[0.0, 1.0, 1.502, 4.676, 6.626, 7.558, 7.668, 10.0, 16.0]"
"2-amino-3-(3-amino-1,4-dioxonaphthalen-2-yl)naphth",0.0,"[0.0, 1.0, 1.178, 2.53, 4.372, 4.959, 5.45, 10.0, 16.0]"
"2-(dimethylamino)-3-[3-(dimethylamino)-1,4-dioxona",0.0,"[0.0, 1.0, 10.0, 10.93, 15.99, 16.0, 19.04, 19.66, 19.93]"
"[2-oxo-2-(1-phenylethylamino)ethyl] 2-(1,3-dioxois",0.0,"[0.0, 0.141, 0.902, 1.0, 1.427, 1.505, 1.708, 10.0, 16.0]"
"2-amino-3-bromo-5-methylnaphthalene-1,4-dione",0.0,"[0.0, 1.0, 3.974, 5.11, 5.376, 5.504, 6.637, 10.0, 16.0]"
"N'-[2-(1,3-dioxoisoindol-2-yl)propanoyl]-2-methylb",0.0,"[0.0, 1.0, 1.095, 3.358, 5.954, 6.107, 7.667, 10.0, 16.0]"
"3,6,9,18,21,24-hexazatricyclo[24.4.0.011,16]triaco",0.0,"[0.0, 1.0, 10.0, 16.0, 28.2, 32.04, 32.21, 33.96, 35.41]"
"2-[2-(4-pyrrolidin-1-ylpiperidin-1-yl)acetyl]-1,3,",0.0,"[0.0, 1.0, 6.16, 6.337, 10.0, 12.81, 14.26, 14.42, 16.0]"
"N-(benzylcarbamoyl)-2-(1,3-dioxoisoindol-2-yl)-4-m",0.0,"[0.0, 1.0, 3.752, 6.212, 8.105, 8.329, 8.731, 10.0, 16.0]"
"2-[3-(4-benzylpiperazin-1-yl)propyl]isoindole-1,3-",0.0,"[0.0, 1.0, 1.861, 2.799, 2.812, 3.571, 5.483, 10.0, 16.0]"
2-[4-(4-benzhydrylpiperazin-1-yl)butyl]isoindole-1,0.0,"[0.0, 1.0, 5.516, 6.106, 6.495, 7.592, 9.206, 10.0, 16.0]"
"2-[6-(4-phenylpiperazin-1-yl)hexyl]isoindole-1,3-d",0.0,"[0.0, 1.0, 4.523, 5.113, 5.276, 5.752, 5.761, 10.0, 16.0]"
"4-(4-chloro-2-fluorophenyl)-3-methylpiperidine-2,6",0.0,"[0.0, 1.0, 3.615, 4.116, 5.258, 5.665, 10.0, 16.0, 29.4]"
4-(4-chloro-2-fluorophenyl)-3-(2-methylpropyl)pipe,0.0,"[0.0, 1.0, 4.459, 7.616, 7.674, 9.85, 10.0, 10.31, 16.0]"
4-(5-chloro-2-fluorophenyl)-3-(2-methylpropyl)pipe,0.0,"[0.0, 1.0, 1.241, 1.919, 5.35, 6.102, 10.0, 16.0]"
"4-(4-chloro-2-fluorophenyl)-3-propylpiperidine-2,6",0.0,"[0.0, 1.0, 5.497, 6.749, 9.494, 9.999, 10.0, 16.0, 69.95]"
"4-(5-chloro-2-fluorophenyl)-3-propylpiperidine-2,6",0.0,"[0.0, 1.0, 2.061, 5.713, 5.922, 10.0, 16.0, 38.6, 76.46]"
"N-tert-butyl-2-cyclohexyl-1,3-dioxoisoindole-5-car",0.0,"[0.0, 1.0, 1.543, 1.709, 5.468, 6.112, 10.0, 16.0]"
"N-(1,4-dioxonaphthalen-2-yl)hexadecanamide",0.0,"[0.0, 1.0, 3.801, 5.041, 5.061, 6.516, 8.259, 10.0, 16.0]"
"2-[4-(2,6-dimethylmorpholin-4-yl)-4-oxobutyl]isoin",0.0,"[0.0, 0.524, 1.0, 2.212, 2.613, 3.231, 3.622, 10.0, 16.0]"
(2S)-N-benzoyl-1-[(2R)-2-(cyclopentylmethyl)-3-[fo,0.0,"[0.0, 1.0, 1.192, 1.25, 1.841, 1.955, 1.998, 10.0, 16.0]"
"4-(2,6-difluorophenyl)-3-(2-methylpropyl)piperidin",0.0,"[0.0, 1.0, 2.325, 6.062, 7.298, 9.087, 9.426, 10.0, 16.0]"
N-[3-[4-(3-aminopropylamino)butylamino]propyl]-1-b,0.0,"[0.0, 1.0, 1.782, 3.239, 3.263, 3.28, 3.296, 10.0, 16.0]"
"2-amino-1-(1,3-dihydroisoindol-2-yl)-4-(3,4-dihydr",0.0,"[0.0, 1.0, 1.231, 3.511, 4.142, 4.461, 4.552, 10.0, 16.0]"
3-[7-[(3-fluorophenyl)methylsulfanyl]-3-oxo-1H-iso,0.0,"[0.0, 1.0, 2.103, 2.821, 2.992, 3.323, 4.119, 10.0, 16.0]"
"3-(1,3-dioxoisoindol-2-yl)propyl-[7-[3-(1,3-dioxoi",0.0,"[0.0, 1.0, 10.0, 16.0, 36.57, 37.06, 38.53, 41.02, 41.09]"
4-(2-chloro-6-fluorophenyl)-3-(2-methylpropyl)pipe,0.0,"[0.0, 1.0, 1.571, 8.244, 8.962, 9.4, 9.863, 10.0, 16.0]"
"(2S)-1-[(2S)-2-[(3,4-dimethylbenzoyl)amino]-3-meth",0.0,"[0.0, 1.0, 4.968, 5.607, 7.026, 10.0, 16.0]"
2-[3-(4-ethylpiperazin-1-yl)-3-oxopropyl]isoindole,0.0,"[0.0, 0.491, 1.0, 3.316, 4.444, 5.629, 5.946, 10.0, 16.0]"
"4-(4-phenylphenyl)piperidine-2,6-dione",0.0,"[0.0, 1.0, 7.102, 8.787, 9.246, 10.0, 10.07, 16.0, 28.15]"
"2-methyl-3-[3-[3-[(3-methyl-1,4-dioxonaphthalen-2-",0.0,"[0.0, 1.0, 7.424, 8.944, 9.63, 10.0, 10.3, 10.89, 16.0]"
"N-tert-butyl-1-(1,3-dioxoisoindol-2-yl)cyclopentan",0.0,"[0.0, 1.0, 3.078, 4.31, 5.897, 6.573, 7.709, 10.0, 16.0]"
"4-(4-fluoro-2-methylphenyl)-3-methylpiperidine-2,6",0.0,"[0.0, 0.133, 1.0, 2.249, 2.445, 4.449, 5.352, 10.0, 16.0]"
"4-(2-chloro-6-fluorophenyl)-3-propylpiperidine-2,6",0.0,"[0.0, 0.203, 1.0, 3.02, 4.568, 6.006, 6.852, 10.0, 16.0]"
4-(3-chloro-2-fluorophenyl)-3-propan-2-ylpiperidin,0.0,"[0.0, 1.0, 1.325, 2.807, 4.711, 6.482, 8.799, 10.0, 16.0]"
"4-(3-chloro-2-fluorophenyl)-3-ethylpiperidine-2,6-",0.0,"[0.0, 1.0, 1.069, 2.402, 2.642, 8.501, 8.523, 10.0, 16.0]"
"2-[4-(4-benzylpiperazin-1-yl)butyl]isoindole-1,3-d",0.0,"[0.0, 1.0, 9.039, 10.0, 10.93, 11.06, 11.57, 12.44, 16.0]"
"2-(4-chlorophenyl)-N-[[2-(2,6-dioxopiperidin-3-yl)",0.0,"[0.0, 1.0, 3.26, 4.253, 5.321, 6.279, 6.76, 10.0, 16.0]"
(3S)-3-[1-[(4-fluorophenyl)methyl]piperidin-4-yl]-,0.0,"[0.0, 1.0, 1.254, 1.473, 2.202, 2.378, 2.811, 10.0, 16.0]"
"2-(4-aminophenyl)selanyl-3-methylnaphthalene-1,4-d",0.0,"[0.0, 0.386, 1.0, 1.711, 1.77, 2.039, 2.444, 10.0, 16.0]"
4-tert-butyl-N-[2-oxo-2-(3-oxopiperazin-1-yl)ethyl,0.0,"[0.0, 1.0, 3.481, 4.027, 7.876, 8.019, 8.229, 10.0, 16.0]"
"3-(1,3-dioxoisoindol-2-yl)propyl-[6-[3-(1,3-dioxoi",0.0,"[0.0, 1.0, 10.0, 16.0, 30.03, 34.67, 35.85, 35.89, 37.54]"
"N-(4,4-difluorobutyl)-2-[2-(4-fluorophenyl)-2-meth",0.0,"[0.0, 1.0, 1.343, 4.52, 5.934, 6.774, 6.924, 10.0, 16.0]"
"3-(1,3-dioxoisoindol-2-yl)-N-(2-methyl-1-phenylpro",0.0,"[0.0, 1.0, 1.788, 2.142, 3.793, 4.454, 4.49, 10.0, 16.0]"
"N-(6-amino-1-butyl-2,4-dioxopyrimidin-5-yl)-2-(1,3",0.0,"[0.0, 1.0, 6.543, 9.394, 9.513, 10.0, 10.05, 16.0]"
"5-bromo-2-(2,6-dioxopiperidin-3-yl)isoindole-1,3-d",0.0,"[0.0, 0.628, 1.0, 1.636, 1.928, 2.706, 4.334, 10.0, 16.0]"
"2-[1-oxo-1-(2-phenyl-4,5-dihydroimidazol-1-yl)prop",0.0,"[0.0, 1.0, 4.634, 5.359, 5.466, 7.611, 7.931, 10.0, 16.0]"
"N-[[1-(3,3-dimethylbutyl)piperidin-4-yl]methyl]-1-",0.0,"[0.0, 1.0, 5.396, 7.238, 7.522, 8.182, 8.733, 10.0, 16.0]"
"(Z)-2-amino-1,4-bis(2,4,6-trimethylphenyl)but-2-en",0.0,"[0.0, 1.0, 4.991, 6.899, 8.534, 10.0, 10.61, 11.5, 16.0]"
1-[2-methyl-4-(trifluoromethyl)phenyl]-3-azabicycl,0.0,"[0.0, 1.0, 3.518, 10.0, 11.06, 13.37, 13.51, 16.0, 20.73]"
"4-(2,4-difluorophenyl)-3-propan-2-ylpiperidine-2,6",0.0,"[0.0, 1.0, 1.621, 4.065, 8.316, 8.656, 9.013, 10.0, 16.0]"
CID20748359,0.0,"[0.0, 1.0, 16.0]"
"4-(2,6-difluorophenyl)-3-ethylpiperidine-2,6-dione",0.0,"[0.0, 1.0, 2.276, 2.397, 2.582, 4.123, 5.807, 10.0, 16.0]"
"spiro[2,3-dihydro-1H-benzo[g]quinoline-4,4'-cycloh",0.0,"[0.0, 1.0, 7.266, 10.0, 10.03, 13.3, 14.11, 15.79, 16.0]"
"2-methyl-3-[4-[(3-methyl-1,4-dioxonaphthalen-2-yl)",0.0,"[0.0, 1.0, 6.683, 7.495, 8.078, 9.09, 9.704, 10.0, 16.0]"
"N-[6-amino-1-(2-methylpropyl)-2,4-dioxopyrimidin-5",0.0,"[0.0, 1.0, 10.0, 14.03, 15.27, 15.96, 16.0, 16.44]"
"(3S,6S,8aS)-6-[[(2S)-2-aminobutanoyl]amino]-N-benz",0.0,"[0.0, 1.0, 10.0, 11.73, 12.0, 12.29, 13.1, 13.11, 16.0]"
2-[(E)-4-(4-benzylpiperazin-1-yl)but-2-enyl]isoind,0.0,"[0.0, 1.0, 5.155, 5.689, 6.608, 7.256, 7.779, 10.0, 16.0]"
"2-(1,3-dioxoisoindol-2-yl)-N-(2-propan-2-ylphenyl)",0.0,"[0.0, 1.0, 1.313, 2.931, 3.066, 3.392, 5.705, 10.0, 16.0]"
"N-[(2-chlorophenyl)methyl]-2-(1,3-dioxoisoindol-2-",0.0,"[0.0, 1.0, 3.921, 5.23, 5.339, 7.148, 7.92, 10.0, 16.0]"
N-[1-[2-(cyclohexylamino)-2-oxoethyl]piperidin-4-y,0.0,"[0.0, 0.394, 1.0, 1.156, 2.623, 2.755, 3.497, 10.0, 16.0]"
(2S)-1-[4-[(4-phenylbenzoyl)amino]butanoyl]pyrroli,0.0,"[0.0, 1.0, 4.449, 4.96, 6.336, 6.716, 7.15, 10.0, 16.0]"
3-[3-oxo-7-[[4-(piperidine-1-carbonyl)phenyl]methy,0.0,"[0.0, 1.0, 10.0, 16.0, 19.03, 19.38, 22.12, 22.23, 22.88]"
"2-[3-[(2S)-4,4-difluoro-2-(pyrrolidine-1-carbonyl)",0.0,"[0.0, 1.0, 3.518, 3.824, 6.191, 7.042, 7.091, 10.0, 16.0]"
